    0.13445E-05    0.94156E+01
    0.13458E-05    0.94247E+01
    0.13472E-05    0.94338E+01
    0.13485E-05    0.94429E+01
    0.13499E-05    0.94520E+01
    0.13512E-05    0.94611E+01
    0.13526E-05    0.94702E+01
    0.13539E-05    0.94793E+01
    0.13553E-05    0.94885E+01
    0.13566E-05    0.94976E+01
    0.13580E-05    0.95067E+01
    0.13593E-05    0.95159E+01
    0.13607E-05    0.95251E+01
    0.13621E-05    0.95342E+01
    0.13634E-05    0.95434E+01
    0.13648E-05    0.95526E+01
    0.13662E-05    0.95618E+01
    0.13675E-05    0.95710E+01
    0.13689E-05    0.95803E+01
    0.13703E-05    0.95895E+01
    0.13716E-05    0.95987E+01
    0.13730E-05    0.96080E+01
    0.13744E-05    0.96172E+01
    0.13758E-05    0.96265E+01
    0.13771E-05    0.96358E+01
    0.13785E-05    0.96451E+01
    0.13799E-05    0.96544E+01
    0.13813E-05    0.96636E+01
    0.13826E-05    0.96730E+01
    0.13840E-05    0.96823E+01
    0.13854E-05    0.96916E+01
    0.13868E-05    0.97009E+01
    0.13882E-05    0.97103E+01
    0.13896E-05    0.97197E+01
    0.13910E-05    0.97290E+01
    0.13924E-05    0.97384E+01
    0.13938E-05    0.97478E+01
    0.13951E-05    0.97572E+01
    0.13965E-05    0.97666E+01
    0.13979E-05    0.97760E+01
    0.13993E-05    0.97854E+01
    0.14007E-05    0.97948E+01
    0.14021E-05    0.98043E+01
    0.14035E-05    0.98137E+01
    0.14049E-05    0.98232E+01
    0.14064E-05    0.98326E+01
    0.14078E-05    0.98421E+01
    0.14092E-05    0.98516E+01
    0.14106E-05    0.98611E+01
    0.14120E-05    0.98706E+01
    0.14134E-05    0.98801E+01
    0.14148E-05    0.98896E+01
    0.14162E-05    0.98991E+01
    0.14176E-05    0.99087E+01
    0.14191E-05    0.99182E+01
    0.14205E-05    0.99278E+01
    0.14219E-05    0.99373E+01
    0.14233E-05    0.99469E+01
    0.14248E-05    0.99565E+01
    0.14262E-05    0.99661E+01
    0.14276E-05    0.99757E+01
    0.14290E-05    0.99853E+01
    0.14305E-05    0.99949E+01
    0.14319E-05    0.10005E+02
    0.14333E-05    0.10014E+02
    0.14348E-05    0.10024E+02
    0.14362E-05    0.10033E+02
    0.14376E-05    0.10043E+02
    0.14391E-05    0.10053E+02
    0.14405E-05    0.10063E+02
    0.14420E-05    0.10072E+02
    0.14434E-05    0.10082E+02
    0.14448E-05    0.10092E+02
    0.14463E-05    0.10101E+02
    0.14477E-05    0.10111E+02
    0.14492E-05    0.10121E+02
    0.14506E-05    0.10131E+02
    0.14521E-05    0.10140E+02
    0.14535E-05    0.10150E+02
    0.14550E-05    0.10160E+02
    0.14564E-05    0.10170E+02
    0.14579E-05    0.10179E+02
    0.14594E-05    0.10189E+02
    0.14608E-05    0.10199E+02
    0.14623E-05    0.10209E+02
    0.14637E-05    0.10219E+02
    0.14652E-05    0.10229E+02
    0.14667E-05    0.10238E+02
    0.14681E-05    0.10248E+02
    0.14696E-05    0.10258E+02
    0.14711E-05    0.10268E+02
    0.14726E-05    0.10278E+02
    0.14740E-05    0.10288E+02
    0.14755E-05    0.10298E+02
    0.14770E-05    0.10308E+02
    0.14785E-05    0.10318E+02
    0.14799E-05    0.10328E+02
    0.14814E-05    0.10338E+02
    0.14829E-05    0.10348E+02
